surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
3,45,3:45,"[And mention] when the angels said, ""O Mary, indeed Allah gives you good tidings of a word from Him, whose name will be the Messiah, Jesus, the son of Mary - distinguished in this world and the Hereafter and among those brought near [to Allah].",0.6421148,0.35788515,0,0.6521916892603724
3,46,3:46,"He will speak to the people in the cradle and in maturity and will be of the righteous.""",0.73940474,0.2605953,0,0.5736786324151655
3,47,3:47,"She said, ""My Lord, how will I have a child when no man has touched me?"" [The angel] said, ""Such is Allah; He creates what He wills. When He decrees a matter, He only says to it, 'Be,' and it is.",0.62839556,0.3716044,0,0.659804073848799
3,48,3:48,And He will teach him writing and wisdom and the Torah and the Gospel,0.63318515,0.36681488,0,0.6572387039372394
3,49,3:49,"And [make him] a messenger to the Children of Israel, [who will say], 'Indeed I have come to you with a sign from your Lord in that I design for you from clay [that which is] like the form of a bird, then I breathe into it and it becomes a bird by permission of Allah. And I cure the blind and the leper, and I give life to the dead - by permission of Allah. And I inform you of what you eat and what you store in your houses. Indeed in that is a sign for you, if you are believers.",0.6560437,0.34395632,0,0.643624854509697
3,50,3:50,"And [I have come] confirming what was before me of the Torah and to make lawful for you some of what was forbidden to you. And I have come to you with a sign from your Lord, so fear Allah and obey me.",0.61749405,0.38250592,0,0.6652775967357484
3,51,3:51,"Indeed, Allah is my Lord and your Lord, so worship Him. That is the straight path.""",0.57386804,0.42613196,0,0.6821941586472853
3,52,3:52,"But when Jesus felt [persistence in] disbelief from them, he said, ""Who are my supporters for [the cause of] Allah?"" The disciples said, ""We are supporters for Allah. We have believed in Allah and testify that we are Muslims [submitting to Him].",0.6613822,0.33861774,0,0.6401144091277682
3,53,3:53,"Our Lord, we have believed in what You revealed and have followed the messenger Jesus, so register us among the witnesses [to truth].""",0.67688626,0.3231137,0,0.6291942627526316
3,54,3:54,"And the disbelievers planned, but Allah planned. And Allah is the best of planners.",0.69701684,0.3029832,0,0.6133707881078605
3,55,3:55,"[Mention] when Allah said, ""O Jesus, indeed I will take you and raise you to Myself and purify you from those who disbelieve and make those who follow you [in submission to Allah alone] superior to those who disbelieve until the Day of Resurrection. Then to Me is your return, and I will judge between you concerning that in which you used to differ.",0.6116176,0.38838243,0,0.6680189979450863
3,56,3:56,"And as for those who disbelieved, I will punish them with a severe punishment in this world and the Hereafter, and they will have no helpers.""",0.6789718,0.32102817,0,0.627642037649936
3,57,3:57,"But as for those who believed and did righteous deeds, He will give them in full their rewards, and Allah does not like the wrongdoers.",0.5894187,0.4105813,0,0.6770694181054878
3,58,3:58,"This is what We recite to you, [O Muhammad], of [Our] verses and the precise [and wise] message.",0.64165473,0.35834527,0,0.6524601764492832
3,59,3:59,"Indeed, the example of Jesus to Allah is like that of Adam. He created Him from dust; then He said to him, ""Be,"" and he was.",0.65284944,0.34715062,0,0.645664862925414
3,60,3:60,"The truth is from your Lord, so do not be among the doubters.",0.63277066,0.36722934,0,0.6574646068745165
3,61,3:61,"Then whoever argues with you about it after [this] knowledge has come to you - say, ""Come, let us call our sons and your sons, our women and your women, ourselves and yourselves, then supplicate earnestly [together] and invoke the curse of Allah upon the liars [among us].""",0.6482568,0.3517432,0,0.648519086391597
3,62,3:62,"Indeed, this is the true narration. And there is no deity except Allah. And indeed, Allah is the Exalted in Might, the Wise.",0.6761946,0.32380545,0,0.6297046570769856
3,63,3:63,"But if they turn away, then indeed - Allah is Knowing of the corrupters.",0.69211733,0.30788267,0,0.6173960524652469
3,64,3:64,"Say, ""O People of the Scripture, come to a word that is equitable between us and you - that we will not worship except Allah and not associate anything with Him and not take one another as lords instead of Allah."" But if they turn away, then say, ""Bear witness that we are Muslims [submitting to Him].""",0.6095805,0.39041948,0,0.6689353570212464
3,65,3:65,"O People of the Scripture, why do you argue about Abraham while the Torah and the Gospel were not revealed until after him? Then will you not reason?",0.6189389,0.38106105,0,0.6645811874931496
3,66,3:66,"Here you are - those who have argued about that of which you have [some] knowledge, but why do you argue about that of which you have no knowledge? And Allah knows, while you know not.",0.62273127,0.37726873,0,0.6627111926246695
3,67,3:67,"Abraham was neither a Jew nor a Christian, but he was one inclining toward truth, a Muslim [submitting to Allah]. And he was not of the polytheists.",0.639179,0.36082098,0,0.6538891108667766
3,68,3:68,"Indeed, the most worthy of Abraham among the people are those who followed him [in submission to Allah] and this prophet, and those who believe [in his message]. And Allah is the ally of the believers.",0.6507182,0.34928182,0,0.6470009050658092
3,69,3:69,"A faction of the people of the Scripture wish they could mislead you. But they do not mislead except themselves, and they perceive [it] not.",0.7009495,0.2990505,0,0.6100576533497828
3,70,3:70,"O People of the Scripture, why do you disbelieve in the verses of Allah while you witness [to their truth]?",0.6184644,0.38153565,0,0.6648108678803004
3,71,3:71,"O People of the Scripture, why do you confuse the truth with falsehood and conceal the truth while you know [it]?",0.64155763,0.35844234,0,0.6525167187593904
3,72,3:72,"And a faction of the People of the Scripture say [to each other], ""Believe in that which was revealed to the believers at the beginning of the day and reject it at its end that perhaps they will abandon their religion,",0.69105655,0.30894342,0,0.6182526825102317
3,73,3:73,"And do not trust except those who follow your religion."" Say, ""Indeed, the [true] guidance is the guidance of Allah. [Do you fear] lest someone be given [knowledge] like you were given or that they would [thereby] argue with you before your Lord?"" Say, ""Indeed, [all] bounty is in the hand of Allah - He grants it to whom He wills. And Allah is all-Encompassing and Wise.""",0.6114336,0.3885664,0,0.6681024855945994
3,74,3:74,He selects for His mercy whom He wills. And Allah is the possessor of great bounty.,0.590133,0.40986702,0,0.6768100954209861
3,75,3:75,"And among the People of the Scripture is he who, if you entrust him with a great amount [of wealth], he will return it to you. And among them is he who, if you entrust him with a [single] silver coin, he will not return it to you unless you are constantly standing over him [demanding it]. That is because they say, ""There is no blame upon us concerning the unlearned."" And they speak untruth about Allah while they know [it].",0.6479086,0.35209134,0,0.6487316749685446
3,76,3:76,"But yes, whoever fulfills his commitment and fears Allah - then indeed, Allah loves those who fear Him.",0.6166614,0.3833385,0,0.6656748922990265
