surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
3,134,3:134,Who spend [in the cause of Allah] during ease and hardship and who restrain anger and who pardon the people - and Allah loves the doers of good;,3.5669523e-11,0.0,0.4467468,3.3244638e-09,0.00014672842,0.00015686273,1.5391059e-08,0.022037325,2.3478084e-13,0.53090966,2.5275344e-11,1.3388215e-08,9,0.7828674116000195
3,135,3:135,"And those who, when they commit an immorality or wrong themselves [by transgression], remember Allah and seek forgiveness for their sins - and who can forgive sins except Allah? - and [who] do not persist in what they have done while they know.",6.1157695e-16,0.0,2.07539e-06,1.2533419e-10,8.129293e-08,0.99997336,6.0958644e-13,4.6979562e-06,7.966537e-20,1.9401752e-05,2.7705032e-20,4.504126e-14,5,0.0003232784894804994
3,136,3:136,"Those - their reward is forgiveness from their Lord and gardens beneath which rivers flow [in Paradise], wherein they will abide eternally; and excellent is the reward of the [righteous] workers.",2.4155274e-12,0.0,0.0032340002,1.8267289e-09,9.235632e-06,0.00037244824,2.21841e-08,7.1663315e-09,2.396463e-13,0.9963826,5.0772165e-08,9.80889e-11,9,0.025203840142639808
3,137,3:137,"Similar situations [as yours] have passed on before you, so proceed throughout the earth and observe how was the end of those who denied.",1.0140179e-06,0.0,0.9706689,1.4957379e-05,3.5683358e-06,4.025295e-13,4.182196e-06,0.009278728,5.6184076e-06,0.020025296,1.0695948e-15,2.1816916e-10,2,0.1509801609305766
3,138,3:138,This [Qur'an] is a clear statement to [all] the people and a guidance and instruction for those conscious of Allah.,3.854572e-12,0.0,8.797859e-05,4.641308e-07,4.557827e-07,2.885346e-11,5.731114e-09,0.9997483,6.3456734e-10,0.00016201999,6.6055755e-20,3.8997576e-11,7,0.0025008835249673627
3,139,3:139,"So do not weaken and do not grieve, and you will be superior if you are [true] believers.",8.637622e-16,0.0,0.0039669625,2.0882133e-08,7.305544e-05,5.8959404e-10,4.5665434e-08,0.0015612673,1.408015e-10,0.9943967,2.4461928e-12,4.569227e-08,9,0.0383109561100498
3,140,3:140,If a wound should touch you - there has already touched the [opposing] people a wound similar to it. And these days [of varying conditions] We alternate among the people so that Allah may make evident those who believe and [may] take to Himself from among you martyrs - and Allah does not like the wrongdoers -,1.0588597e-10,0.0,0.48641756,3.464326e-10,2.1219971e-07,2.3296591e-08,7.646037e-07,0.44361526,5.3956557e-12,0.069966644,6.578902e-10,5.3691567e-09,2,0.8972320665616943
3,141,3:141,And that Allah may purify the believers [through trials] and destroy the disbelievers.,2.4871392e-07,0.0,0.0007020612,9.318081e-07,1.3853955e-06,9.684362e-06,1.0731254e-08,0.9963826,2.4188849e-11,0.0029016496,3.4317264e-21,3.4009834e-06,7,0.025851919869314177
3,142,3:142,Or do you think that you will enter Paradise while Allah has not yet made evident those of you who fight in His cause and made evident those who are steadfast?,4.6043017e-11,0.0,0.01935713,2.912296e-10,5.452674e-07,4.215241e-05,0.00010228768,0.7149404,4.1111564e-14,0.26555848,3.7813745e-19,1.24052695e-11,7,0.6697422218591579
3,143,3:143,"And you had certainly wished for martyrdom before you encountered it, and you have [now] seen it [before you] while you were looking on.",2.5868023e-11,0.0,0.9772078,6.0976673e-09,2.4993403e-08,7.3650425e-10,2.5639589e-05,0.00014520608,4.0656425e-09,0.022622142,6.8986134e-07,4.225457e-08,2,0.10980727920026362
3,144,3:144,"Muhammad is not but a messenger. [Other] messengers have passed on before him. So if he was to die or be killed, would you turn back on your heels [to unbelief]? And he who turns back on his heels will never harm Allah at all; but Allah will reward the grateful.",1.6278434e-13,0.0,0.0033046233,2.6895228e-09,6.890236e-11,8.377492e-09,2.2867891e-07,0.99604815,2.659963e-10,0.0006494839,2.7982573e-20,4.4374504e-11,7,0.02759195955093623
3,145,3:145,And it is not [possible] for one to die except by permission of Allah at a decree determined. And whoever desires the reward of this world - We will give him thereof; and whoever desires the reward of the Hereafter - We will give him thereof. And we will reward the grateful.,3.4489477e-12,0.0,0.017785475,2.4588862e-06,6.15862e-06,8.443243e-06,1.9113481e-06,0.853989,1.1950253e-11,0.12820816,3.7325777e-18,2.468266e-13,7,0.4700371871335096
3,146,3:146,"And how many a prophet [fought and] with him fought many religious scholars. But they never lost assurance due to what afflicted them in the cause of Allah, nor did they weaken or submit. And Allah loves the steadfast.",9.038241e-17,0.0,0.0016440147,3.2075592e-11,5.6187446e-08,3.0614816e-10,1.2215711e-08,0.9963978,5.5332876e-13,0.0019596878,1.6075975e-19,1.0357142e-08,7,0.02635480828744412
3,147,3:147,"And their words were not but that they said, ""Our Lord, forgive us our sins and the excess [committed] in our affairs and plant firmly our feet and give us victory over the disbelieving people.""",5.674955e-12,0.0,0.001820814,7.693402e-08,1.324723e-09,0.50173944,3.2172927e-09,1.0989523e-06,1.6809085e-12,0.4964372,1.8329605e-11,1.4696018e-06,5,0.7052136600770665
3,148,3:148,So Allah gave them the reward of this world and the good reward of the Hereafter. And Allah loves the doers of good.,2.8162622e-10,0.0,0.18564872,5.5722552e-08,0.0014004401,7.180596e-07,1.4319582e-08,0.08842656,3.5693013e-14,0.7245223,3.6563514e-17,2.3914544e-09,9,0.7697853520454337
3,149,3:149,"O you who have believed, if you obey those who disbelieve, they will turn you back on your heels, and you will [then] become losers.",1.9719998e-12,0.0,0.012402724,1.9620026e-07,4.1057465e-08,8.4048366e-07,3.8956487e-06,0.00010420094,3.962254e-13,0.98749036,2.2291995e-09,3.3441536e-09,9,0.06789658897032322
3,150,3:150,"But Allah is your protector, and He is the best of helpers.",4.628544e-14,0.0,0.00021340065,3.1114833e-11,4.938144e-06,1.1656569e-10,2.1921936e-11,0.9997635,1.4454812e-08,1.765815e-05,2.3819817e-27,2.2857029e-11,7,0.002294076617581681
3,151,3:151,"We will cast terror into the hearts of those who disbelieve for what they have associated with Allah of which He had not sent down [any] authority. And their refuge will be the Fire, and wretched is the residence of the wrongdoers.",4.061318e-09,0.0,6.861326e-05,1.5462913e-08,3.8040566e-06,8.06009e-09,3.7235977e-06,0.99838006,1.3895992e-12,0.0015438257,5.28814e-22,3.8441778e-11,7,0.012364890629631961
3,152,3:152,"And Allah had certainly fulfilled His promise to you when you were killing the enemy by His permission until [the time] when you lost courage and fell to disputing about the order [given by the Prophet] and disobeyed after He had shown you that which you love. Among you are some who desire this world, and among you are some who desire the Hereafter. Then he turned you back from them [defeated] that He might test you. And He has already forgiven you, and Allah is the possessor of bounty for the believers.",3.7730415e-14,0.0,0.014940694,1.0193535e-08,3.2700058e-07,0.03583867,2.1126855e-06,0.9011531,4.9284767e-11,0.04806275,2.1160601e-18,1.0356621e-09,7,0.42181006169384594
3,153,3:153,[Remember] when you [fled and] climbed [the mountain] without looking aside at anyone while the Messenger was calling you from behind. So Allah repaid you with distress upon distress so you would not grieve for that which had escaped you [of victory and spoils of war] or [for] that which had befallen you [of injury and death]. And Allah is [fully] Acquainted with what you do.,4.5102943e-16,0.0,0.82863075,1.6267542e-09,3.1989634e-07,1.7939298e-06,1.5285106e-07,0.00016132678,2.2397252e-10,0.17120647,2.7062366e-09,1.1971774e-06,2,0.45938233224958136
3,154,3:154,"Then after distress, He sent down upon you security [in the form of] drowsiness, overcoming a faction of you, while another faction worried about themselves, thinking of Allah other than the truth - the thought of ignorance, saying, ""Is there anything for us [to have done] in this matter?"" Say, ""Indeed, the matter belongs completely to Allah."" They conceal within themselves what they will not reveal to you. They say, ""If there was anything we could have done in the matter, some of us would not have been killed right here."" Say, ""Even if you had been inside your houses, those decreed to be killed would have come out to their death beds."" [It was] so that Allah might test what is in your breasts and purify what is in your hearts. And Allah is Knowing of that within the breasts.",6.1338426e-12,0.0,0.13530639,0.860595,2.309955e-05,5.422516e-14,5.8879003e-08,0.00011675384,7.477497e-15,0.003959071,2.6375029e-09,1.1769445e-08,3,0.42304958077778343
3,155,3:155,"Indeed, those of you who turned back on the day the two armies met, it was Satan who caused them to slip because of some [blame] they had earned. But Allah has already forgiven them. Indeed, Allah is Forgiving and Forbearing.",1.3688379e-13,0.0,0.018873267,1.0993154e-09,3.2911913e-08,0.9684128,1.5463106e-06,0.008647934,7.702507e-15,0.004061005,7.8263965e-16,2.3587393e-08,5,0.16947435836060656
3,156,3:156,"O you who have believed, do not be like those who disbelieved and said about their brothers when they traveled through the land or went out to fight, ""If they had been with us, they would not have died or have been killed,"" so Allah makes that [misconception] a regret within their hearts. And it is Allah who gives life and causes death, and Allah is Seeing of what you do.",2.8192814e-11,0.0,0.05473716,2.6257e-07,8.955331e-08,6.0986767e-06,5.504204e-09,0.93620765,1.21186e-10,0.009049967,1.7488008e-21,7.040085e-11,7,0.26339480975299173
3,157,3:157,And if you are killed in the cause of Allah or die - then forgiveness from Allah and mercy are better than whatever they accumulate [in this world].,4.841129e-16,0.0,0.18348585,9.793117e-10,0.0005646302,0.0019270108,1.7951464e-08,0.42232326,8.367654e-09,0.39170122,5.2649827e-18,7.7050505e-11,7,1.0585529602676054
3,158,3:158,"And whether you die or are killed, unto Allah you will be gathered.",1.3622358e-16,0.0,0.018860456,4.1858402e-11,6.219987e-05,9.733146e-12,0.0013073671,0.84078765,1.2487586e-13,0.13897872,1.8561058e-15,4.4619508e-08,7,0.5042442815434482
3,159,3:159,"So by mercy from Allah, [O Muhammad], you were lenient with them. And if you had been rude [in speech] and harsh in heart, they would have disbanded from about you. So pardon them and ask forgiveness for them and consult them in the matter. And when you have decided, then rely upon Allah. Indeed, Allah loves those who rely [upon Him].",1.6046388e-11,0.0,0.42846364,7.114745e-08,1.3892546e-12,0.5517387,3.838966e-08,0.012192937,3.7251021e-07,0.0076026595,1.192395e-16,1.6181303e-12,5,0.7820881791406425
3,160,3:160,"If Allah should aid you, no one can overcome you; but if He should forsake you, who is there that can aid you after Him? And upon Allah let the believers rely.",2.9391874e-14,0.0,0.00094655924,3.5646632e-13,1.6055184e-06,1.3893317e-08,6.2295666e-09,0.9964359,1.5853407e-09,0.0026184637,7.142564e-23,2.0056014e-11,7,0.025737374655676173
3,161,3:161,"It is not [attributable] to any prophet that he would act unfaithfully [in regard to war booty]. And whoever betrays, [taking unlawfully], will come with what he took on the Day of Resurrection. Then will every soul be [fully] compensated for what it earned, and they will not be wronged.",3.5401664e-11,0.0,0.035701945,2.7764068e-05,2.1168853e-09,3.4408255e-05,2.4075875e-05,0.006836278,1.43089126e-11,0.9573787,3.30268e-12,1.5254168e-08,9,0.1956619695921508
3,162,3:162,So is one who pursues the pleasure of Allah like one who brings upon himself the anger of Allah and whose refuge is Hell? And wretched is the destination.,1.2843507e-12,0.0,0.26926956,6.0253147e-10,0.00013318557,1.6623992e-09,2.8964303e-10,0.08597382,1.0450293e-14,0.6446198,7.543745e-13,2.5942248e-10,9,0.848485723305462
3,163,3:163,"They are [varying] degrees in the sight of Allah, and Allah is Seeing of whatever they do.",1.268863e-07,0.0,0.80414814,6.435592e-06,0.0015315487,1.2599359e-06,7.682174e-07,0.17325105,1.08677685e-10,0.021057222,6.5502756e-11,1.0743158e-11,2,0.5703182667108815
3,164,3:164,"Certainly did Allah confer [great] favor upon the believers when He sent among them a Messenger from themselves, reciting to them His verses and purifying them and teaching them the Book and wisdom, although they had been before in manifest error.",1.5100396e-08,0.0,0.005145747,2.3497461e-11,1.2998939e-09,1.4634432e-05,8.6561494e-11,0.99390745,2.4697917e-13,0.0009294487,2.6440232e-22,6.460112e-07,7,0.03985072862211949
3,165,3:165,"Why [is it that] when a [single] disaster struck you [on the day of Uhud], although you had struck [the enemy in the battle of Badr] with one twice as great, you said, ""From where is this?"" Say, ""It is from yourselves."" Indeed, Allah is over all things competent.",5.329302e-10,0.0,0.24568768,2.4218522e-08,0.0152589865,1.0905202e-07,0.00011915201,0.6008518,7.9398493e-10,0.13808458,2.2780405e-13,1.1944679e-06,7,0.9892576572608597
3,166,3:166,And what struck you on the day the two armies met was by permission of Allah that He might make evident the [true] believers.,1.2234812e-11,0.0,0.0007868384,1.2472805e-09,9.310798e-07,4.450608e-10,1.6106105e-05,0.9991268,7.956444e-15,6.912925e-05,3.0417449e-21,1.787459e-08,7,0.007350006709633489
3,167,3:167,"And that He might make evident those who are hypocrites. For it was said to them, ""Come, fight in the way of Allah or [at least] defend."" They said, ""If we had known [there would be] fighting, we would have followed you."" They were nearer to disbelief that day than to faith, saying with their mouths what was not in their hearts. And Allah is most Knowing of what they conceal -",1.3759846e-12,0.0,0.0011825594,2.8600133e-09,1.5816214e-07,2.2581607e-11,3.9575227e-07,0.9976528,2.9595518e-14,0.0011608463,3.581086e-21,2.8494282e-09,7,0.018169079731818395
3,168,3:168,"Those who said about their brothers while sitting [at home], ""If they had obeyed us, they would not have been killed."" Say, ""Then prevent death from yourselves, if you should be truthful.""",5.8091336e-12,0.0,0.03600146,4.3889604e-06,1.2342126e-09,5.7827714e-07,3.51788e-07,0.0070329737,9.759275e-06,0.95694786,1.0493391e-15,8.1936374e-10,9,0.19683148999361955
3,169,3:169,"And never think of those who have been killed in the cause of Allah as dead. Rather, they are alive with their Lord, receiving provision,",8.08973e-15,0.0,0.0024821775,1.4133115e-08,4.88789e-09,2.1673761e-08,2.4165022e-06,0.99728,5.0141423e-08,0.00023177502,2.9879088e-23,3.0816993e-14,7,0.019578657793388066
3,170,3:170,"Rejoicing in what Allah has bestowed upon them of His bounty, and they receive good tidings about those [to be martyred] after them who have not yet joined them - that there will be no fear concerning them, nor will they grieve.",2.5548014e-12,0.0,0.2909078,8.682321e-08,1.1381578e-05,1.0121652e-09,1.6469257e-05,0.023394803,3.8154036e-15,0.6856657,1.0061741e-11,3.934411e-10,9,0.7061098943465755
3,171,3:171,They receive good tidings of favor from Allah and bounty and [of the fact] that Allah does not allow the reward of believers to be lost -,1.6758412e-08,0.0,0.492448,1.8397932e-08,1.216481e-05,2.8249467e-09,1.6210496e-08,0.061575055,2.7358552e-13,0.44596696,3.0342493e-12,3.8218664e-10,2,0.8807356045577619
3,172,3:172,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,2.7568316e-11,0.0,0.022588167,3.6934595e-09,5.0647836e-06,1.535654e-05,2.449028e-07,0.14823924,4.7301074e-14,0.8291493,2.4428807e-13,5.4737234e-07,9,0.5241835557558899
3,173,3:173,"Those to whom hypocrites said, ""Indeed, the people have gathered against you, so fear them."" But it [merely] increased them in faith, and they said, ""Sufficient for us is Allah, and [He is] the best Disposer of affairs.""",2.9250398e-13,0.0,0.000942459,5.2356082e-08,0.00012003616,7.809992e-09,1.1297562e-07,0.99635977,2.844355e-10,0.0025758038,2.5984482e-22,7.374045e-08,7,0.026643325661517697
